cap,dataset_gesture_total,dataset_ngesture_ratio,dataset_no_gesture,dataset_total,error,est_model_kb,hold_acc,hold_bal,hold_f1,hold_ok,model,params,preset,stream_acc,stream_bal,stream_circle,stream_f1,stream_no_g,stream_ok,stream_wave,thr_conf,thr_margin
16,80,0.4,32,112,,0.2109375,63.63636363636363,68.5185185185185,65.16339869281046,False,svm_linear,{'C': 2.0},plus_coherence,58.75,61.02786102786103,71.42857142857143,59.06400295967443,42.42424242424242,False,69.23076923076923,0.2,0.0
16,80,0.4,32,112,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},plus_coherence,,,,,,,,,
16,80,0.4,32,112,,0.2109375,63.63636363636363,68.05555555555554,64.21502474134053,False,lda,{'solver': 'svd'},plus_coherence,57.49999999999999,60.90021090021091,80.95238095238095,57.36418724034823,36.36363636363637,False,65.38461538461539,0.2,0.0
16,80,0.4,32,112,,0.2109375,36.36363636363637,33.33333333333333,17.77777777777778,False,lda,{'solver': 'lsqr'},plus_coherence,32.5,33.33333333333333,0.0,16.352201257861633,0.0,False,100.0,0.2,0.0
16,80,0.4,32,112,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},plus_coherence,,,,,,,,,
16,80,0.4,32,112,,-1,63.63636363636363,68.05555555555554,67.6190476190476,False,qda,{'reg_param': 0.1},plus_coherence,62.5,65.51781551781552,85.71428571428571,62.98139970560685,45.45454545454545,False,65.38461538461539,0.2,0.0
16,80,0.4,32,112,,-1,63.63636363636363,68.05555555555554,67.6190476190476,False,qda,{'reg_param': 0.2},plus_coherence,61.25000000000001,64.81296481296481,90.47619047619048,61.5948794976928,42.42424242424242,False,61.53846153846154,0.2,0.0
16,80,0.4,32,112,,-1,59.09090909090909,58.88888888888889,60.317460317460316,False,gnb,{'var_smoothing': 1e-09},plus_coherence,53.75,59.02430902430903,90.47619047619048,53.37139315407449,21.21212121212121,False,65.38461538461539,0.7,0.0
16,80,0.4,32,112,,-1,59.09090909090909,58.88888888888889,61.82539682539683,False,gnb,{'var_smoothing': 1e-08},plus_coherence,53.75,59.601509601509605,95.23809523809523,52.13236155016977,18.181818181818183,False,65.38461538461539,0.2,0.0
16,80,0.4,32,112,,-1,68.18181818181817,72.22222222222221,72.16374269005848,False,nearest_centroid,{},plus_coherence,58.75,61.60506160506159,76.19047619047619,59.05747126436781,39.39393939393939,False,69.23076923076923,0.2,0.0
16,80,0.4,32,112,,0.37109375,68.18181818181817,67.22222222222221,69.58204334365324,True,decision_tree,"{'max_depth': 4, 'min_samples_leaf': 2}",plus_coherence,73.75,73.96492396492397,71.42857142857143,73.18237645429981,69.6969696969697,True,80.76923076923077,0.2,0.0
16,80,0.4,32,112,,0.60546875,68.18181818181817,66.75925925925927,69.16666666666667,False,decision_tree,"{'max_depth': 6, 'min_samples_leaf': 2}",plus_coherence,73.75,71.99467199467199,61.904761904761905,72.30158730158732,84.84848484848484,False,69.23076923076923,0.2,0.0
16,80,0.4,32,112,,0.60546875,68.18181818181817,66.75925925925927,69.16666666666667,False,decision_tree,"{'max_depth': 8, 'min_samples_leaf': 2}",plus_coherence,73.75,71.99467199467199,61.904761904761905,72.30158730158732,84.84848484848484,False,69.23076923076923,0.2,0.0
16,80,0.4,32,112,,0.99609375,54.54545454545454,54.722222222222214,57.467532467532465,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.0001}",plus_coherence,62.5,63.819513819513816,76.19047619047619,63.02859099469269,57.57575757575758,False,57.692307692307686,0.2,0.0
16,80,0.4,32,112,,0.99609375,54.54545454545454,54.722222222222214,57.467532467532465,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.001}",plus_coherence,62.5,63.819513819513816,76.19047619047619,63.02859099469269,57.57575757575758,False,57.692307692307686,0.2,0.0
16,80,0.4,32,112,,1.76171875,72.72727272727273,76.38888888888889,76.38888888888889,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.0001}",plus_coherence,72.5,72.74947274947276,80.95238095238095,71.95868313880736,75.75757575757575,False,61.53846153846154,0.2,0.0
16,80,0.4,32,112,,1.76171875,72.72727272727273,76.38888888888889,76.38888888888889,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.001}",plus_coherence,72.5,72.74947274947276,80.95238095238095,71.95868313880736,75.75757575757575,False,61.53846153846154,0.2,0.0
16,80,0.4,32,112,,3.01171875,63.63636363636363,62.59259259259259,62.73504273504273,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.0001}",plus_coherence,70.0,70.96792096792096,76.19047619047619,70.16483006457945,63.63636363636363,True,73.07692307692307,0.2,0.0
16,80,0.4,32,112,,3.01171875,59.09090909090909,58.425925925925924,57.878787878787875,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.001}",plus_coherence,71.25,71.97802197802197,76.19047619047619,71.42933163048104,66.66666666666666,True,73.07692307692307,0.2,0.0
20,80,0.5,40,120,,-1,64.0,64.4047619047619,63.471673254281946,False,svm_rbf,"{'C': 2.0, 'gamma': 0.03}",plus_coherence,73.75,75.42457542457542,85.71428571428571,73.88888888888889,63.63636363636363,True,76.92307692307693,0.2,0.0
20,80,0.5,40,120,,-1,60.0,61.07142857142856,59.84848484848485,False,svm_rbf,"{'C': 2.0, 'gamma': 0.05}",plus_coherence,73.75,74.84737484737485,80.95238095238095,73.71791483889153,66.66666666666666,True,76.92307692307693,0.2,0.0
20,80,0.5,40,120,,-1,60.0,61.07142857142856,59.84848484848485,False,svm_rbf,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,75.0,75.28027528027529,76.19047619047619,74.59552126861674,72.72727272727273,True,76.92307692307693,0.2,0.0
20,80,0.5,40,120,,-1,64.0,65.23809523809524,64.56043956043956,False,svm_rbf,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,75.0,74.70307470307472,71.42857142857143,74.44746376811594,75.75757575757575,True,76.92307692307693,0.2,0.05
20,80,0.5,40,120,,-1,60.0,61.07142857142856,59.84848484848485,False,svm_rbf,"{'C': 10.0, 'gamma': 0.03}",plus_coherence,73.75,73.3877233877234,66.66666666666666,73.13766086144602,72.72727272727273,True,80.76923076923077,0.2,0.0
20,80,0.5,40,120,,-1,72.0,71.9047619047619,72.27265488135053,True,svm_rbf,"{'C': 10.0, 'gamma': 0.05}",plus_coherence,78.75,77.70007770007771,66.66666666666666,77.60286225402506,81.81818181818183,True,84.61538461538461,0.2,0.05
20,80,0.5,40,120,,-1,56.00000000000001,57.14285714285715,57.14285714285715,False,svm_poly2,"{'C': 1.0, 'gamma': 0.03}",plus_coherence,63.74999999999999,63.369963369963365,61.904761904761905,63.71204746674084,66.66666666666666,False,61.53846153846154,0.2,0.05
20,80,0.5,40,120,,-1,56.00000000000001,57.14285714285715,56.66666666666666,False,svm_poly2,"{'C': 1.0, 'gamma': 0.05}",plus_coherence,63.74999999999999,64.79631479631479,71.42857142857143,64.29855791707124,57.57575757575758,True,65.38461538461539,0.2,0.0
20,80,0.5,40,120,,-1,56.00000000000001,57.14285714285715,57.14285714285715,False,svm_poly2,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,67.5,68.0985680985681,71.42857142857143,68.02063185041908,63.63636363636363,True,69.23076923076923,0.2,0.05
20,80,0.5,40,120,,-1,60.0,61.904761904761905,61.111111111111114,False,svm_poly2,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,65.0,64.6853146853147,66.66666666666666,64.80805275945852,69.6969696969697,False,57.692307692307686,0.2,0.0
20,80,0.5,40,120,,0.2109375,56.00000000000001,58.214285714285715,57.1948051948052,False,svm_linear,{'C': 0.5},plus_coherence,63.74999999999999,61.67166167166167,52.38095238095239,63.44121899677455,78.78787878787878,False,53.84615384615385,0.49999999999999994,0.0
20,80,0.5,40,120,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 0.5},plus_coherence,,,,,,,,,
20,80,0.5,40,120,,0.2109375,56.00000000000001,57.97619047619048,57.993966817496236,False,svm_linear,{'C': 1.0},plus_coherence,60.0,60.61161061161061,61.904761904761905,60.23242630385487,54.54545454545454,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 1.0},plus_coherence,,,,,,,,,
20,80,0.5,40,120,,0.2109375,56.00000000000001,57.97619047619048,57.993966817496236,False,svm_linear,{'C': 2.0},plus_coherence,60.0,60.61161061161061,61.904761904761905,60.17116524028966,54.54545454545454,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},plus_coherence,,,,,,,,,
20,80,0.5,40,120,,0.2109375,56.00000000000001,57.38095238095239,57.07070707070706,False,lda,{'solver': 'svd'},plus_coherence,63.74999999999999,64.76301476301475,66.66666666666666,64.00366814111554,54.54545454545454,True,73.07692307692307,0.2,0.0
20,80,0.5,40,120,,0.2109375,28.000000000000004,33.33333333333333,14.583333333333334,False,lda,{'solver': 'lsqr'},plus_coherence,32.5,33.33333333333333,0.0,16.352201257861633,0.0,False,100.0,0.2,0.0
20,80,0.5,40,120,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},plus_coherence,,,,,,,,,
20,80,0.5,40,120,,-1,56.00000000000001,56.30952380952381,56.27705627705628,False,qda,{'reg_param': 0.1},plus_coherence,58.75,62.454212454212445,80.95238095238095,58.69147659063626,33.33333333333333,False,73.07692307692307,0.44999999999999996,0.0
20,80,0.5,40,120,,-1,60.0,60.476190476190474,60.63492063492063,False,qda,{'reg_param': 0.2},plus_coherence,62.5,65.21256521256521,80.95238095238095,63.095238095238095,45.45454545454545,False,69.23076923076923,0.5499999999999999,0.0
20,80,0.5,40,120,,-1,52.0,51.3095238095238,50.21367521367522,False,gnb,{'var_smoothing': 1e-09},plus_coherence,48.75,54.440004440004444,90.47619047619048,47.9750557215346,15.151515151515152,False,57.692307692307686,0.8499999999999999,0.0
20,80,0.5,40,120,,-1,56.00000000000001,55.47619047619047,56.746031746031754,False,gnb,{'var_smoothing': 1e-08},plus_coherence,51.24999999999999,55.88300588300588,85.71428571428571,51.78722651851439,24.242424242424242,False,57.692307692307686,0.8999999999999999,0.0
20,80,0.5,40,120,,-1,52.0,53.80952380952381,54.4909281751387,False,nearest_centroid,{},plus_coherence,58.75,60.17871017871018,66.66666666666666,59.790700183407054,48.484848484848484,False,65.38461538461539,0.2,0.0
20,80,0.5,40,120,,0.48828125,60.0,59.88095238095238,60.74074074074074,False,decision_tree,"{'max_depth': 4, 'min_samples_leaf': 2}",plus_coherence,58.75,57.05405705405705,47.61904761904761,57.459167241775944,69.6969696969697,False,53.84615384615385,0.2,0.0
20,80,0.5,40,120,,0.72265625,44.0,42.857142857142854,43.57560568086884,False,decision_tree,"{'max_depth': 6, 'min_samples_leaf': 2}",plus_coherence,62.5,59.81240981240982,47.61904761904761,60.099411887631724,81.81818181818183,False,50.0,0.7,0.0
20,80,0.5,40,120,,0.72265625,44.0,42.857142857142854,43.57560568086884,False,decision_tree,"{'max_depth': 8, 'min_samples_leaf': 2}",plus_coherence,62.5,59.81240981240982,47.61904761904761,60.099411887631724,81.81818181818183,False,50.0,0.7,0.0
20,80,0.5,40,120,,0.99609375,56.00000000000001,57.97619047619048,57.14285714285714,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.0001}",plus_coherence,70.0,66.6888666888667,47.61904761904761,67.75132275132275,90.9090909090909,False,61.53846153846154,0.2,0.1
20,80,0.5,40,120,,0.99609375,56.00000000000001,57.97619047619048,57.14285714285714,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.001}",plus_coherence,70.0,66.6888666888667,47.61904761904761,67.75132275132275,90.9090909090909,False,61.53846153846154,0.2,0.1
20,80,0.5,40,120,,1.76171875,56.00000000000001,58.80952380952381,58.50241545893721,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.0001}",plus_coherence,65.0,60.406260406260415,38.095238095238095,61.70015609743963,96.96969696969697,False,46.15384615384615,0.7999999999999998,0.0
20,80,0.5,40,120,,1.76171875,56.00000000000001,58.80952380952381,58.50241545893721,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.001}",plus_coherence,62.5,58.11410811410812,38.095238095238095,59.1971091971092,93.93939393939394,False,42.30769230769231,0.7999999999999998,0.0
20,80,0.5,40,120,,3.01171875,60.0,63.80952380952382,58.119658119658126,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.0001}",plus_coherence,58.75,53.92940392940392,28.57142857142857,54.114774114774114,90.9090909090909,False,42.30769230769231,0.8499999999999999,0.0
20,80,0.5,40,120,,3.01171875,56.00000000000001,58.80952380952381,57.318044274566006,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.001}",plus_coherence,60.0,54.395604395604394,28.57142857142857,54.161893852615506,100.0,False,34.61538461538461,0.8999999999999999,0.0
24,80,0.6,48,128,,-1,45.0,51.298701298701296,40.452488687782804,False,svm_rbf,"{'C': 2.0, 'gamma': 0.03}",plus_coherence,70.0,64.8906648906649,23.809523809523807,64.43718228031953,93.93939393939394,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,-1,60.0,60.38961038961038,54.13165266106442,False,svm_rbf,"{'C': 2.0, 'gamma': 0.05}",plus_coherence,71.25,66.47796647796648,28.57142857142857,65.94390842756856,93.93939393939394,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,-1,60.0,60.38961038961038,54.13165266106442,False,svm_rbf,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,76.25,73.98157398157399,57.14285714285714,74.42646937697738,87.87878787878788,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,-1,60.0,74.02597402597402,58.333333333333336,False,svm_rbf,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,82.5,79.88122988122988,61.904761904761905,80.62678062678063,96.96969696969697,False,80.76923076923077,0.2,0.0
24,80,0.6,48,128,,-1,60.0,74.02597402597402,59.2436974789916,False,svm_rbf,"{'C': 10.0, 'gamma': 0.03}",plus_coherence,80.0,77.28382728382729,57.14285714285714,77.74529778250215,93.93939393939394,False,80.76923076923077,0.2,0.0
24,80,0.6,48,128,,-1,55.00000000000001,70.99567099567099,53.529411764705884,False,svm_rbf,"{'C': 10.0, 'gamma': 0.05}",plus_coherence,78.75,75.72982572982573,57.14285714285714,76.81045751633988,96.96969696969697,False,73.07692307692307,0.2,0.0
24,80,0.6,48,128,,-1,40.0,46.53679653679654,38.88888888888889,False,svm_poly2,"{'C': 1.0, 'gamma': 0.03}",plus_coherence,62.5,57.47030747030747,23.809523809523807,57.47733955432432,90.9090909090909,False,57.692307692307686,0.2,0.0
24,80,0.6,48,128,,-1,45.0,51.298701298701296,41.19047619047618,False,svm_poly2,"{'C': 1.0, 'gamma': 0.05}",plus_coherence,70.0,67.57131757131756,57.14285714285714,68.82146818855679,87.87878787878788,False,57.692307692307686,0.2,0.0
24,80,0.6,48,128,,-1,50.0,52.5974025974026,48.36829836829837,False,svm_poly2,"{'C': 5.0, 'gamma': 0.03}",plus_coherence,56.25,50.754800754800755,19.047619047619047,50.227420402859,90.9090909090909,False,42.30769230769231,0.7,0.0
24,80,0.6,48,128,,-1,65.0,61.68831168831169,59.36507936507937,False,svm_poly2,"{'C': 5.0, 'gamma': 0.05}",plus_coherence,71.25,70.31302031302032,71.42857142857143,70.64062092733644,81.81818181818183,False,57.692307692307686,0.2,0.0
24,80,0.6,48,128,,0.2109375,45.0,63.20346320346321,46.92307692307692,False,svm_linear,{'C': 0.5},plus_coherence,63.74999999999999,59.05760905760905,28.57142857142857,60.07453737015922,90.9090909090909,False,57.692307692307686,0.49999999999999994,0.0
24,80,0.6,48,128,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 0.5},plus_coherence,,,,,,,,,
24,80,0.6,48,128,,0.2109375,45.0,63.20346320346321,46.92307692307692,False,svm_linear,{'C': 1.0},plus_coherence,65.0,59.49050949050949,23.809523809523807,59.924328711886155,96.96969696969697,False,57.692307692307686,0.2,0.2
24,80,0.6,48,128,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 1.0},plus_coherence,,,,,,,,,
24,80,0.6,48,128,,0.2109375,45.0,63.20346320346321,46.92307692307692,False,svm_linear,{'C': 2.0},plus_coherence,66.25,61.349761349761344,28.57142857142857,62.08415348351194,93.93939393939394,False,61.53846153846154,0.2,0.2
24,80,0.6,48,128,LogisticRegression.__init__() got an unexpected keyword argument 'multi_class',,,,,,logreg,{'C': 2.0},plus_coherence,,,,,,,,,
24,80,0.6,48,128,,0.2109375,45.0,63.20346320346321,46.92307692307692,False,lda,{'solver': 'svd'},plus_coherence,68.75,64.52436452436453,38.095238095238095,66.35591574412486,93.93939393939394,False,61.53846153846154,0.7,0.0
24,80,0.6,48,128,,0.2109375,10.0,33.33333333333333,6.0606060606060606,False,lda,{'solver': 'lsqr'},plus_coherence,41.25,33.33333333333333,0.0,19.469026548672566,100.0,False,0.0,0.2,0.0
24,80,0.6,48,128,The covariance matrix of class 0 is not full rank. Increase the value of `reg_param` to reduce the collinearity.,,,,,,qda,{'reg_param': 0.0},plus_coherence,,,,,,,,,
24,80,0.6,48,128,,-1,65.0,77.05627705627705,63.655462184873954,False,qda,{'reg_param': 0.1},plus_coherence,65.0,64.95726495726495,66.66666666666666,64.77541371158392,66.66666666666666,False,61.53846153846154,0.2,0.0
24,80,0.6,48,128,,-1,65.0,77.05627705627705,63.655462184873954,False,qda,{'reg_param': 0.2},plus_coherence,66.25,66.51126651126651,66.66666666666666,66.16485507246377,63.63636363636363,True,69.23076923076923,0.2,0.0
24,80,0.6,48,128,,-1,80.0,84.41558441558442,79.58041958041959,True,gnb,{'var_smoothing': 1e-09},plus_coherence,56.25,61.621711621711626,95.23809523809523,55.55835879610163,24.242424242424242,False,65.38461538461539,0.6499999999999999,0.0
24,80,0.6,48,128,,-1,75.0,81.38528138528139,73.26007326007326,True,gnb,{'var_smoothing': 1e-08},plus_coherence,56.25,61.621711621711626,95.23809523809523,55.55835879610163,24.242424242424242,False,65.38461538461539,0.6499999999999999,0.0
24,80,0.6,48,128,,-1,45.0,47.83549783549783,44.44444444444444,False,nearest_centroid,{},plus_coherence,67.5,66.36696636696637,57.14285714285714,67.22222222222221,72.72727272727273,False,69.23076923076923,0.7,0.0
24,80,0.6,48,128,,0.29296875,45.0,46.1038961038961,43.34521687462865,False,decision_tree,"{'max_depth': 4, 'min_samples_leaf': 2}",plus_coherence,63.74999999999999,61.366411366411356,47.61904761904761,62.832405689548544,78.78787878787878,False,57.692307692307686,0.44999999999999996,0.0
24,80,0.6,48,128,,0.48828125,45.0,34.1991341991342,36.59147869674186,False,decision_tree,"{'max_depth': 6, 'min_samples_leaf': 2}",plus_coherence,72.5,69.86346986346986,57.14285714285714,70.35221522892755,90.9090909090909,False,61.53846153846154,0.2,0.0
24,80,0.6,48,128,,0.64453125,50.0,37.22943722943723,40.51282051282052,False,decision_tree,"{'max_depth': 8, 'min_samples_leaf': 2}",plus_coherence,76.25,75.74647574647574,76.19047619047619,75.3960113960114,81.81818181818183,True,69.23076923076923,0.2,0.0
24,80,0.6,48,128,,0.99609375,55.00000000000001,57.35930735930735,50.326797385620914,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.0001}",plus_coherence,70.0,66.65556665556666,42.857142857142854,67.3068066685088,87.87878787878788,False,69.23076923076923,0.2,0.0
24,80,0.6,48,128,,0.99609375,55.00000000000001,57.35930735930735,50.326797385620914,False,mlp_tiny,"{'hidden': (12,), 'alpha': 0.001}",plus_coherence,71.25,67.66566766566767,42.857142857142854,68.31579767749982,90.9090909090909,False,69.23076923076923,0.2,0.0
24,80,0.6,48,128,,1.76171875,65.0,75.32467532467533,63.90977443609022,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.0001}",plus_coherence,71.25,69.12531912531912,57.14285714285714,69.5679981394267,84.84848484848484,False,65.38461538461539,0.2,0.0
24,80,0.6,48,128,,1.76171875,55.00000000000001,67.53246753246755,55.639097744360896,False,mlp_tiny,"{'hidden': (16, 8), 'alpha': 0.001}",plus_coherence,76.25,74.8973248973249,71.42857142857143,75.23140196190695,87.87878787878788,True,65.38461538461539,0.2,0.0
24,80,0.6,48,128,,3.01171875,65.0,77.05627705627705,63.655462184873954,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.0001}",plus_coherence,78.75,76.57897657897658,61.904761904761905,77.05790297339593,90.9090909090909,False,76.92307692307693,0.2,0.0
24,80,0.6,48,128,,3.01171875,65.0,77.05627705627705,63.655462184873954,False,mlp_tiny,"{'hidden': (24, 12), 'alpha': 0.001}",plus_coherence,81.25,78.9044289044289,66.66666666666666,79.54425711275026,96.96969696969697,True,73.07692307692307,0.2,0.0
